"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Cryab",0.00350373136394813,5.64398851379498e-05,2472,1657,5.86078622346587,1.94591014905531,0,3.91487607441055,50.1428571428571,2375,2570,387.899177597253,372.67821472228,403.277057615267,TRUE,TRUE,TRUE,FALSE,TRUE
"Il33",0.000480480105129683,1.41616233289392e-06,302,50,3.89182029811063,0,0,3.89182029811063,49,268,337,47.3889771983699,42.0537943349773,52.8810772048035,TRUE,TRUE,TRUE,FALSE,TRUE
"Litaf",0.000480329458472622,4.12047899267215e-06,315,154,3.89182029811063,0,0,3.89182029811063,49,281,350,49.4289000579024,44.0937171945098,54.921000064336,TRUE,TRUE,TRUE,FALSE,TRUE
"Mobp",0.00241883529121038,4.39442865062422e-05,1958,1084,5.49306144334055,1.6094379124341,0,3.88362353090645,48.6,1872,2045,307.2437660742,293.748891772677,320.895557518763,TRUE,TRUE,TRUE,FALSE,TRUE
"Cnp",0.00464869599864553,9.04303390222162e-05,3509,4054,6.14418563412565,2.30258509299405,0,3.8416005411316,46.6,3394,3625,550.622254930729,532.576783481019,568.82464352348,TRUE,TRUE,TRUE,FALSE,TRUE
"Edil3",0.000454659064409222,4.24576047596154e-06,278,327,3.8286413964891,0,2.05639631996313e-266,3.8286413964891,46,246,311,43.6229657653869,38.6016171880762,48.8012314857386,TRUE,TRUE,TRUE,FALSE,TRUE
"Hapln2",0.000430980746224784,5.08042141361662e-07,310,13,3.78418963391826,0,0,3.78418963391826,44,276,345,48.6443143426976,43.309131479305,54.1364143491312,TRUE,TRUE,TRUE,FALSE,TRUE
"Tnfaip6",0.000410701838242075,3.75844431529156e-06,281,179,3.73766961828337,0,3.52171721585401e-317,3.73766961828337,42,249,314,44.0937171945098,39.0723686171991,49.2719829148615,TRUE,TRUE,TRUE,FALSE,TRUE
"Ndrg1",0.00115549745427954,1.72929197328629e-05,786,583,4.76217393479776,1.09861228866811,0,3.66356164612965,39,732,841,123.336874430195,114.863348705983,131.967317297447,TRUE,TRUE,TRUE,FALSE,TRUE
"Pdlim2",0.000383021747608069,4.59467941129032e-06,290,158,3.66356164612965,0,0,3.66356164612965,39,257,324,45.5059714818784,40.3277057615267,50.8411543452711,TRUE,TRUE,TRUE,FALSE,TRUE
