"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Syt5",0.000135579028951965,7.90648809590891e-06,82,164,2.70805020110221,0.693147180559945,2.72532154561952e-70,2.01490302054226,7.5,65,100,14.5481899922646,11.5321018231366,17.7416951125178,TRUE,TRUE,TRUE,FALSE,TRUE
"C1ql3",6.41493365458515e-05,5.34583197761482e-07,82,15,1.94591014905531,0,2.30784429649813e-118,1.94591014905531,7,65,100,14.5481899922646,11.5321018231366,17.7416951125178,TRUE,TRUE,TRUE,FALSE,TRUE
"Cdh13",5.69697259825328e-05,3.00528685214203e-06,65,79,1.94591014905531,0,2.19242549880902e-66,1.94591014905531,7,50,81,11.5321018231366,8.87084755625892,14.3707730411394,TRUE,TRUE,TRUE,FALSE,TRUE
"Chd5",0.000197682775117904,2.03620824576225e-05,118,561,3.04452243772342,1.09861228866811,2.66778596563753e-65,1.94591014905531,7,97,140,20.935200232771,17.2094442591423,24.838373157525,TRUE,TRUE,TRUE,FALSE,TRUE
"Nrsn2",0.000197188077458515,1.57608067349286e-05,130,600,3.04452243772342,1.09861228866811,4.34926967965069e-73,1.94591014905531,7,108,153,23.0642036462732,19.1610307215193,27.1447935221523,TRUE,TRUE,TRUE,FALSE,TRUE
"Pak3",0.000272839804672489,3.17937062079892e-05,194,931,3.3322045101752,1.38629436111989,1.67310595057574e-105,1.94591014905531,7,167,222,34.4188885182846,29.6286308379048,39.3865631497896,TRUE,TRUE,TRUE,FALSE,TRUE
"Khdrbs3",0.000132053381768559,6.01392898039368e-06,80,195,2.63905732961526,0.693147180559945,2.60731613179211e-63,1.94591014905531,7,63,98,14.1933560900143,11.1772679208862,17.3868612102675,TRUE,TRUE,TRUE,FALSE,TRUE
"Dner",0.000654748170742358,8.61471370877653e-05,427,5166,4.18965474202643,2.30258509299405,4.57604309264975e-100,1.88706964903238,6.6,387,468,75.7570381304511,68.660360085444,83.0311331265834,TRUE,TRUE,TRUE,FALSE,TRUE
"Rcan2",0.000429470145633188,5.60208544498649e-05,284,1626,3.78418963391826,1.94591014905531,3.16656912650067e-136,1.83827948486295,6.28571428571429,251,317,50.3864141195506,44.5316547324198,56.2411735066815,TRUE,TRUE,TRUE,FALSE,TRUE
"Kcnma1",0.000298902964803493,4.49900417340023e-05,207,2063,3.43398720448515,1.6094379124341,8.1482606149571e-62,1.82454929205105,6.2,179,236,36.7253088829119,31.7576342514069,41.8704004655421,TRUE,TRUE,TRUE,FALSE,TRUE
"Ntng1",0.000357442883406113,5.00863112730991e-05,143,1089,3.61091791264422,1.79175946922805,9.23067074917873e-56,1.81915844341617,6.16666666666667,120,167,25.3706240109005,21.2900341350214,29.6286308379048,TRUE,TRUE,TRUE,FALSE,TRUE
"Hpca",0.000232441363938865,2.92950409181784e-05,146,979,3.17805383034795,1.38629436111989,4.03382526718284e-63,1.79175946922806,6,123,170,25.902874864276,21.8222849883969,30.1608816912803,TRUE,TRUE,TRUE,FALSE,TRUE
"Cacng3",4.80115831441048e-05,2.46114827093786e-07,49,7,1.79175946922805,0,6.58122396795396e-73,1.79175946922805,6,36,63,8.69343060513374,6.38701024050642,11.1772679208862,TRUE,TRUE,TRUE,FALSE,TRUE
"Cbln2",4.96987387336245e-05,4.9624919722115e-08,37,4,1.79175946922805,0,1.57441540167048e-56,1.79175946922805,6,26,49,6.5644271916316,4.61284072925464,8.69343060513374,TRUE,TRUE,TRUE,FALSE,TRUE
"Tenm4",0.000109500606593886,6.71158530007719e-06,85,284,2.484906649788,0.693147180559945,5.87921006482775e-58,1.79175946922805,6,67,104,15.0804408456402,11.8869357253869,18.4513629170185,TRUE,TRUE,TRUE,FALSE,TRUE
"Gad2",0.000553517350305677,8.89579297749904e-05,569,3307,4.02535169073515,2.30258509299405,6.85800755908198e-268,1.7227665977411,5.6,523,616,100.950245190226,92.7890654384683,109.28884189311,TRUE,TRUE,TRUE,FALSE,TRUE
"Impact",0.000598916048484717,0.000100602973907063,369,2738,4.11087386417331,2.39789527279837,5.64023731080793e-144,1.71297859137494,5.54545454545454,332,407,65.4668549651908,58.9024277735592,72.2086991079476,TRUE,TRUE,TRUE,FALSE,TRUE
"Gucy1a3",0.000211447055283843,2.62072688324971e-05,157,1134,3.09104245335832,1.38629436111989,8.31398513139682e-64,1.70474809223843,5.5,133,182,27.854461326653,23.5964544996487,32.2898851047824,TRUE,TRUE,TRUE,FALSE,TRUE
"Snca",0.00131334116973799,0.000229964517315322,691,4678,4.88280192258637,3.17805383034795,5.41438352362641e-289,1.70474809223842,5.5,640,743,122.595113227498,113.546848720114,131.820794686007,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc24a2",0.00118911702724891,0.000205706637732921,533,7121,4.78749174278205,3.09104245335832,5.36657746295726e-109,1.69644928942373,5.45454545454545,488,579,94.56323494972,86.579472149087,102.724414701478,TRUE,TRUE,TRUE,FALSE,TRUE
"Ap1s2",0.000694674762882096,0.000120004710686029,386,2672,4.24849524204936,2.56494935746154,1.72255106528665e-159,1.68354588458782,5.38461538461539,348,425,68.4829431343188,61.741098991562,75.4022042282008,TRUE,TRUE,TRUE,FALSE,TRUE
"Cmip",0.000466836067292576,8.09696028681591e-05,346,2426,3.87120101090789,2.19722457733622,1.09299074841937e-141,1.67397643357167,5.33333333333333,310,383,61.3862650893117,54.9992548488053,67.9506922809433,TRUE,TRUE,TRUE,FALSE,TRUE
"Gucy1b3",0.000462383375720524,8.13877529880741e-05,267,2047,3.85014760171006,2.19722457733622,7.71064292148338e-102,1.65292302437384,5.22222222222222,235,299,47.3703259504226,41.6929835144169,53.0476683864283,TRUE,TRUE,TRUE,FALSE,TRUE
"Ly6h",0.000245901646956332,3.87364297070629e-05,141,867,3.25809653802148,1.6094379124341,3.57436476518388e-65,1.64865862558738,5.2,118,165,25.0157901086501,20.935200232771,29.2737969356544,TRUE,TRUE,TRUE,FALSE,TRUE
"Pde2a",8.6970006069869e-05,6.51510896881513e-06,79,228,2.30258509299405,0.693147180559945,5.53404111503599e-58,1.6094379124341,5,62,97,14.0159391388891,10.9998509697611,17.2094442591423,TRUE,TRUE,TRUE,FALSE,TRUE
"Ache",0.000186145918427948,2.82452726576226e-05,122,629,2.99573227355399,1.38629436111989,5.00488410507631e-64,1.6094379124341,5,101,144,21.6448680372718,17.919112063643,25.5480409620257,TRUE,TRUE,TRUE,FALSE,TRUE
"Chst1",0.000140518036244542,2.36665441763798e-05,123,692,2.70805020110221,1.09861228866811,7.76901941528213e-61,1.6094379124341,5,102,145,21.8222849883969,18.0965290147682,25.7254579131509,TRUE,TRUE,TRUE,FALSE,TRUE
"Nefl",0.00119130835554585,0.00023027341372829,648,6372,4.78749174278205,3.17805383034795,6.46822688893562e-192,1.6094379124341,5,599,698,114.966184329116,106.272753723982,123.837031885374,TRUE,TRUE,TRUE,FALSE,TRUE
"Gprasp2",0.000275803086069869,5.4028908255191e-05,157,1365,3.36729582998647,1.79175946922805,3.3566385216771e-54,1.57553636075842,4.83333333333333,133,182,27.854461326653,23.5964544996487,32.2898851047824,TRUE,TRUE,TRUE,FALSE,TRUE
"Nrsn1",0.000230417105663756,4.11174977542261e-05,178,1116,3.17805383034795,1.6094379124341,1.3530747772141e-80,1.56861591791385,4.8,152,205,31.5802173002817,26.9673765710271,36.3704749806616,TRUE,TRUE,TRUE,FALSE,TRUE
"Cdyl",0.000374920758868996,6.56329456318024e-05,174,1436,3.63758615972639,2.07944154167984,8.03963447425226e-63,1.55814461804655,4.75,149,200,30.870549495781,26.4351257176516,35.4833902250357,TRUE,TRUE,TRUE,FALSE,TRUE
"Tfap2b",0.000351990622445415,6.83737719814743e-05,337,2304,3.58351893845611,2.07944154167984,6.42265479827259e-141,1.50407739677627,4.5,302,373,59.7895125291851,53.5799192398038,66.1765227696915,TRUE,TRUE,TRUE,FALSE,TRUE
"Rgs7bp",0.00182658350755458,0.000398512396932458,1213,12528,5.21493575760899,3.71357206670431,0,1.50136369090468,4.48780487804878,1145,1282,215.206761714841,203.142409038329,227.448531342479,TRUE,TRUE,TRUE,FALSE,TRUE
"Elmod1",0.000479540249650655,9.75312710416827e-05,279,2687,3.89182029811063,2.39789527279837,1.1927739322754e-85,1.49392502531226,4.45454545454545,247,312,49.4993293639247,43.821986927919,55.3540887510556,TRUE,TRUE,TRUE,FALSE,TRUE
"Pvrl1",0.000161695007030568,2.78522821738711e-05,125,849,2.83321334405622,1.38629436111989,9.05743295918895e-54,1.44691898293633,4.25,104,147,22.1771188906473,18.4513629170185,26.0802918154012,TRUE,TRUE,TRUE,FALSE,TRUE
"Abat",0.000244236265196507,5.3518863986839e-05,204,1873,3.2188758248682,1.79175946922805,2.89387817364734e-66,1.42711635564015,4.16666666666667,176,232,36.1930580295364,31.2253833980314,41.1607326610414,TRUE,TRUE,TRUE,FALSE,TRUE
"Gria2",0.00152415423218341,0.00035948473662169,775,9398,5.03043792139244,3.61091791264422,6.21666339565949e-285,1.41952000874821,4.13513513513514,721,830,137.498137122013,127.917621761254,147.256069433898,TRUE,TRUE,TRUE,FALSE,TRUE
"Crim1",0.00015325676489083,3.11827634766114e-05,133,879,2.77258872223978,1.38629436111989,2.55132906407045e-58,1.38629436111989,4,111,156,23.5964544996487,19.6932815748948,27.6770443755278,TRUE,TRUE,TRUE,FALSE,TRUE
"Gad1",0.00046127698489083,0.000112568404588885,495,4300,3.85014760171006,2.484906649788,9.5665605694672e-167,1.36524095192206,3.91666666666667,452,539,87.8213908069633,80.1924619085806,95.6277366564711,TRUE,TRUE,TRUE,FALSE,TRUE
"Resp18",0.000262724850131004,5.59040594746816e-05,169,1191,3.29583686600433,1.94591014905531,6.2198736393944e-70,1.34992671694902,3.85714285714286,144,195,29.9834647401551,25.5480409620257,34.5963054694098,TRUE,TRUE,TRUE,FALSE,TRUE
"Elmo1",0.000288523860131004,6.79020990725202e-05,198,1853,3.40119738166216,2.07944154167984,3.67601893942882e-63,1.32175583998232,3.75,171,226,35.1285563227853,30.3382986424055,40.0962309542903,TRUE,TRUE,TRUE,FALSE,TRUE
"Uchl1",0.000545404284279476,0.000141944284454921,406,3286,4.02535169073515,2.70805020110221,1.59575091212367e-146,1.31730148963294,3.73333333333333,367,446,72.0312821568224,65.1120210629404,79.1279602018295,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmem130",0.000322613956,8.46850093926283e-05,222,1934,3.49650756146648,2.19722457733622,1.06203639453288e-75,1.29928298413026,3.66666666666667,193,252,39.3865631497896,34.2414715671594,44.7090716835449,TRUE,TRUE,TRUE,FALSE,TRUE
"Ahi1",0.00116183900686026,0.000308559164349093,631,7194,4.76217393479776,3.46573590279973,4.3596336171249e-158,1.29643803199803,3.65625,582,681,111.950096159988,103.256665554854,120.820943716246,TRUE,TRUE,TRUE,FALSE,TRUE
"Cygb",0.000393724562008734,0.000103329841368236,242,2457,3.68887945411394,2.39789527279837,1.57901555140414e-70,1.29098418131557,3.63636363636364,212,273,42.9349021722931,37.6123936385378,48.4348276571737,TRUE,TRUE,TRUE,FALSE,TRUE
"Caly",0.000489539248406113,0.000126795464455036,257,2727,3.91202300542815,2.63905732961526,3.00468959928627e-71,1.27296567581289,3.57142857142857,226,289,45.5961564391708,40.0962309542903,51.2734988751765,TRUE,TRUE,TRUE,FALSE,TRUE
"Cadps",0.000241112070628821,5.927562247665e-05,184,1572,3.2188758248682,1.94591014905531,3.05865159257094e-64,1.27296567581289,3.57142857142857,158,211,32.6447190070328,28.0318782777782,37.4349766874126,TRUE,TRUE,TRUE,FALSE,TRUE
"Ndrg4",0.00140373156864629,0.000408959156846198,1033,11398,4.94875989037817,3.73766961828337,0,1.2110902720948,3.35714285714286,971,1096,183.271710512309,172.271859542548,194.448978433195,TRUE,TRUE,TRUE,FALSE,TRUE
