"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Id3",0.000568147859004149,4.94846563627307e-05,214,2000,4.06044301054642,1.79175946922805,1.59445665490675e-107,2.26868354131836,9.66666666666666,186,243,63.1711939355654,54.9058040748372,71.7317762913196,TRUE,TRUE,TRUE,FALSE,TRUE
"Mcam",0.000272006756348548,1.72777291776199e-05,88,417,3.3322045101752,1.09861228866811,4.60067210065518e-67,2.23359222150709,9.33333333333333,70,107,25.9769395622886,20.6634746518205,31.5855969677827,TRUE,TRUE,TRUE,FALSE,TRUE
"Anxa1",8.30542803319502e-05,4.12209308054676e-07,41,15,2.19722457733622,0,5.23248355903745e-64,2.19722457733622,9,29,54,12.1028922960663,8.56058235575419,15.9403947314043,TRUE,TRUE,TRUE,FALSE,TRUE
"Foxd1",8.29021941078838e-05,6.81152177774345e-08,30,2,2.19722457733622,0,5.99939717484327e-54,2.19722457733622,9,20,41,8.85577485078019,5.90384990052013,12.1028922960663,TRUE,TRUE,TRUE,FALSE,TRUE
"Wnt4",8.38720947717842e-05,1.41901142790949e-06,44,71,2.19722457733622,0,5.02593122684157e-51,2.19722457733622,9,31,57,12.9884697811443,9.1509673458062,16.8259722164824,TRUE,TRUE,TRUE,FALSE,TRUE
"Pbxip1",0.000255703357344398,1.67411011869643e-05,93,734,3.29583686600433,1.09861228866811,1.88960281654779e-53,2.19722457733622,9,75,112,27.4529020374186,22.1394371269505,33.0615594429127,TRUE,TRUE,TRUE,FALSE,TRUE
"Syn3",0.000168782002821577,7.34125484145494e-06,68,250,2.89037175789616,0.693147180559945,1.65299551448069e-58,2.19722457733622,9,52,85,20.0730896617684,15.3500097413523,25.0913620772106,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd63",0.000952851797012448,9.73628580301566e-05,336,4152,4.56434819146784,2.39789527279837,9.76196467663536e-135,2.16645291866947,8.72727272727272,301,372,99.1846783287382,88.8529410028279,109.811608149674,TRUE,TRUE,TRUE,FALSE,TRUE
"Mef2c",0.000600738532033195,6.22503404815044e-05,164,1746,4.11087386417331,1.94591014905531,2.74930640813661e-75,2.164963715118,8.71428571428571,139,190,48.4115691842651,41.0317568086149,56.0865740549412,TRUE,TRUE,TRUE,FALSE,TRUE
"Plat",0.000493745997759336,4.9075706986524e-05,134,1240,3.91202300542815,1.79175946922805,1.58599650630221e-68,2.12026353620009,8.33333333333333,112,157,39.5557943334849,33.0615594429127,46.345221719083,TRUE,TRUE,TRUE,FALSE,TRUE
"Aldh2",0.000479795635145228,4.59266129599197e-05,177,2098,3.89182029811063,1.79175946922805,1.81681790343253e-74,2.10006082888257,8.16666666666667,151,204,52.2490716196031,44.574066748927,60.2192689853053,TRUE,TRUE,TRUE,FALSE,TRUE
"Lmna",0.000385207896556017,4.13968163313383e-05,116,1004,3.68887945411394,1.6094379124341,2.36044613123308e-62,2.07944154167984,8,95,138,34.2423294230167,28.0432870274706,40.7365643135889,TRUE,TRUE,TRUE,FALSE,TRUE
"Ctgf",6.74543771784232e-05,3.60985602749247e-07,45,19,2.07944154167984,0,9.34461916641127e-69,2.07944154167984,8,32,59,13.2836622761703,9.44615984083221,17.4163572065344,TRUE,TRUE,TRUE,FALSE,TRUE
"Fibin",7.22842745228216e-05,1.34431158583674e-06,44,55,2.07944154167984,0,1.3325398041566e-54,2.07944154167984,8,31,57,12.9884697811443,9.1509673458062,16.8259722164824,TRUE,TRUE,TRUE,FALSE,TRUE
"Igfbp6",7.4908559253112e-05,1.7500140257935e-06,54,145,2.07944154167984,0,6.9891210796885e-53,2.07944154167984,8,40,69,15.9403947314043,11.8076998010403,20.3682821567944,TRUE,TRUE,TRUE,FALSE,TRUE
"Omd",6.62273634439834e-05,1.73216812495173e-07,39,5,2.07944154167984,0,2.13365889353373e-67,2.07944154167984,8,27,52,11.5125073060143,7.97019736570217,15.3500097413523,TRUE,TRUE,TRUE,FALSE,TRUE
"Serpind1",7.30626118672199e-05,3.62750086107035e-07,43,26,2.07944154167984,0,3.65436058261897e-62,2.07944154167984,8,31,56,12.6932772861183,9.1509673458062,16.5307797214564,TRUE,TRUE,TRUE,FALSE,TRUE
"Ginm1",0.000372913518008299,3.95571568216465e-05,123,1364,3.63758615972639,1.6094379124341,3.52207624938158e-55,2.02814824729229,7.6,102,145,36.3086768881988,30.1096344926527,42.8029117787709,TRUE,TRUE,TRUE,FALSE,TRUE
"Gucy1b3",0.000666836943443983,7.9308624974554e-05,183,2131,4.21950770517611,2.19722457733622,4.73777593509442e-78,2.02228312783989,7.55555555555556,157,210,54.0202265897592,46.345221719083,61.9904239554614,TRUE,TRUE,TRUE,FALSE,TRUE
"Sorbs2",0.000290778541286307,3.47999842860452e-05,113,1124,3.40119738166216,1.38629436111989,3.5672197471975e-55,2.01490302054227,7.5,93,134,33.3567519379387,27.4529020374186,39.5557943334849,TRUE,TRUE,TRUE,FALSE,TRUE
"Edn3",0.00014134219526971,5.14530216684686e-06,60,199,2.70805020110221,0.693147180559945,4.66901310092071e-54,2.01490302054226,7.5,45,76,17.7115497015604,13.2836622761703,22.4346296219765,TRUE,TRUE,TRUE,FALSE,TRUE
"Actn1",0.00050178679626556,5.86039106209746e-05,168,1549,3.93182563272433,1.94591014905531,1.20593294243963e-85,1.98591548366901,7.28571428571429,143,194,49.5923391643691,42.2125267887189,57.2673440350453,TRUE,TRUE,TRUE,FALSE,TRUE
"Fermt2",0.000766990444315353,0.000101293308149394,214,3221,4.35670882668959,2.39789527279837,2.70281226445806e-72,1.95881355389122,7.09090909090909,186,243,63.1711939355654,54.9058040748372,71.7317762913196,TRUE,TRUE,TRUE,FALSE,TRUE
"B2m",0.00105102005,0.000136326639282261,398,4815,4.66343909411207,2.70805020110221,4.05465503875926e-162,1.95538889300986,7.06666666666666,359,438,117.486613020351,105.974105714336,129.294312821391,TRUE,TRUE,TRUE,FALSE,TRUE
"Actn4",0.000850515477302905,0.000120919198172484,278,3144,4.45434729625351,2.56494935746154,2.30399629205625e-120,1.88939793879197,6.61538461538461,246,311,82.0635136172298,72.6173537763976,91.804865953088,TRUE,TRUE,TRUE,FALSE,TRUE
"Errfi1",0.000251272357634855,2.53372741292764e-05,92,685,3.25809653802148,1.38629436111989,7.71771070338111e-55,1.87180217690159,6.5,74,111,27.1577095423926,21.8442446319245,32.7663669478867,TRUE,TRUE,TRUE,FALSE,TRUE
"Gjb6",0.000253764954315353,2.70785008112595e-05,124,1075,3.25809653802148,1.38629436111989,1.88237026877961e-66,1.87180217690159,6.5,103,146,36.6038693832248,30.4048269876787,43.0981042737969,TRUE,TRUE,TRUE,FALSE,TRUE
"Cxcl12",0.000437636828838174,5.90335558382887e-05,172,1870,3.80666248977032,1.94591014905531,1.34421864190562e-77,1.86075234071501,6.42857142857143,147,198,50.7731091444731,43.3932967688229,58.4481140151493,TRUE,TRUE,TRUE,FALSE,TRUE
"Vim",0.00102336050145228,0.000155638051558962,453,7434,4.63472898822964,2.83321334405622,5.90862701065024e-138,1.80151564417342,6.05882352941176,412,495,133.722200246781,121.619307950715,146.120285037873,TRUE,TRUE,TRUE,FALSE,TRUE
"Utrn",0.000446632465352697,6.7840751816588e-05,145,1793,3.8286413964891,2.07944154167984,3.12413324660338e-59,1.74919985480926,5.75,122,169,42.8029117787709,36.0134843931728,49.8875316593951,TRUE,TRUE,TRUE,FALSE,TRUE
"Cst3",0.00436537545302905,0.000839674683887946,1431,25953,6.08221891037645,4.44265125649032,0,1.63956765388613,5.15294117647059,1357,1505,422.420460382215,400.576215750291,444.26470501414,TRUE,TRUE,TRUE,FALSE,TRUE
"Il13ra2",3.76256365145228e-05,6.27854004170206e-08,36,1,1.6094379124341,0,2.98835071235412e-66,1.6094379124341,5,25,48,10.6269298209362,7.37981237565016,14.1692397612483,TRUE,TRUE,TRUE,FALSE,TRUE
"Laptm4a",0.00195799954141079,0.000393071787345973,710,11089,5.28320372873799,3.68887945411394,0,1.59432427462405,4.925,658,763,209.586671468465,194.236661727112,225.231873704843,TRUE,TRUE,TRUE,FALSE,TRUE
"Rock1",0.000619806760207469,0.000119558770991775,222,3167,4.14313472639153,2.56494935746154,6.94906787769765e-79,1.57818536893,4.84615384615385,193,252,65.5327338957734,56.9721515400192,74.3885087465536,TRUE,TRUE,TRUE,FALSE,TRUE
"Nudt4",0.000508441970165975,0.000101874095024558,186,2742,3.95124371858143,2.39789527279837,2.26423021497406e-64,1.55334844578306,4.72727272727273,160,213,54.9058040748372,47.230799204161,62.8760014405394,TRUE,TRUE,TRUE,FALSE,TRUE
"Sept11",0.000733110793319502,0.000145242923366592,207,3627,4.30406509320417,2.77258872223978,8.82162084832376e-60,1.53147637096439,4.625,179,236,61.1048464703833,52.8394566096552,69.6654288261375,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmsb4x",0.00301915165286307,0.000697105464984864,889,23608,5.71373280550937,4.26267987704132,2.71038266866803e-203,1.45105292846805,4.26760563380282,831,948,262.42612807812,245.304963366611,279.842485284654,TRUE,TRUE,TRUE,FALSE,TRUE
"Sparcl1",0.00449911215701245,0.00106454120559132,1556,49841,6.11146733950268,4.67282883446191,8.91763643157215e-230,1.43863850504077,4.21495327102804,1479,1634,459.319522260466,436.589700143464,482.344536872495,TRUE,TRUE,TRUE,FALSE,TRUE
"Dstn",0.000545900267261411,0.000134958011198857,194,3500,4.02535169073515,2.63905732961526,2.36636139197021e-54,1.38629436111989,4,167,222,57.2673440350453,49.2971466693431,65.5327338957734,TRUE,TRUE,TRUE,FALSE,TRUE
"Actb",0.00938921870373445,0.0023476896845984,2980,65098,6.84587987526405,5.46383180502561,0,1.38204807023844,3.98305084745763,2874,3087,879.673635177499,848.383230704743,911.259232145282,TRUE,TRUE,TRUE,FALSE,TRUE
"Myl6",0.000621286815767635,0.000162783478461117,234,3989,4.14313472639153,2.83321334405622,2.24017151924388e-69,1.30992138233532,3.70588235294118,205,264,69.0750438360855,60.5144614803313,77.9308186868657,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd81",0.00196906316302904,0.000565850708983319,611,20871,5.28826703069454,4.06044301054642,4.48534912546397e-77,1.22782402014812,3.41379310344828,563,660,180.36261446089,166.193374699642,194.827046717164,TRUE,TRUE,TRUE,FALSE,TRUE
"Pfn1",0.00118584998651452,0.000382517268785234,402,9841,4.78749174278205,3.66356164612965,2.33888815371246e-109,1.1239300966524,3.07692307692308,363,442,118.667383000455,107.15487569444,130.475082801495,TRUE,TRUE,TRUE,FALSE,TRUE
"Hlf",0.000505966502323651,0.00015902661208213,224,4217,3.95124371858143,2.83321334405622,1.79691135554811e-59,1.11803037452521,3.05882352941176,195,254,66.1231188858254,57.5625365300713,74.9788937366056,TRUE,TRUE,TRUE,FALSE,TRUE
"Sept7",0.00279078492037344,0.0009153759947355,767,27089,5.63478960316925,4.53259949315326,8.06125096918453e-88,1.10219011001599,3.01075268817204,713,822,226.412643684947,210.472248953543,242.648230911377,TRUE,TRUE,TRUE,FALSE,TRUE
