"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Cfh",0.000170875522725118,6.0202704331765e-06,138,227,2.89037175789616,0.693147180559945,1.6137085150012e-124,2.19722457733622,9,115,161,23.909642342937,19.9247019524475,27.8945827334265,TRUE,TRUE,TRUE,FALSE,TRUE
"Phldb2",0.000171540944905213,8.66763321343858e-06,101,274,2.89037175789616,0.693147180559945,8.40187295831923e-75,2.19722457733622,9,82,121,17.4990860625844,14.2071787834843,20.9642516195318,TRUE,TRUE,TRUE,FALSE,TRUE
"Pon2",0.000165270889739336,1.03284508399113e-05,99,487,2.89037175789616,0.693147180559945,5.22634406326712e-53,2.19722457733622,9,80,119,17.1525695068896,13.8606622277896,20.617735063837,TRUE,TRUE,TRUE,FALSE,TRUE
"Rassf3",0.000165355172464455,5.80177208616868e-06,113,156,2.89037175789616,0.693147180559945,1.43396862885874e-108,2.19722457733622,9,93,134,19.5781853967528,16.1130198398054,23.2166092315476,TRUE,TRUE,TRUE,FALSE,TRUE
"Rbms1",0.000351047036066351,3.28570068645643e-05,201,1234,3.58351893845611,1.38629436111989,2.00493965461354e-90,2.19722457733622,9,174,229,34.8249138473213,30.1469403454424,39.6761456270477,TRUE,TRUE,TRUE,FALSE,TRUE
"Rras",0.000169994711872038,8.27926124839601e-06,105,338,2.89037175789616,0.693147180559945,1.60003759082699e-71,2.19722457733622,9,85,126,18.1921191739738,14.7269536170264,21.8305430087686,TRUE,TRUE,TRUE,FALSE,TRUE
"Sorbs2",0.00034691597443128,3.20771894186725e-05,219,1018,3.58351893845611,1.38629436111989,2.96028824452417e-119,2.19722457733622,9,190,248,37.943562848574,32.9190727910003,42.9680529061477,TRUE,TRUE,TRUE,FALSE,TRUE
"Gnai2",0.00129634024146919,0.000139690033518801,784,4084,4.87519732320115,2.70805020110221,0,2.16714712209894,8.73333333333333,730,839,135.834489832338,126.47854282858,145.363695113943,TRUE,TRUE,TRUE,FALSE,TRUE
"Adamts1",0.000253744308649289,1.51604061433682e-05,149,723,3.25809653802148,1.09861228866811,1.51191541288452e-79,2.15948424935337,8.66666666666667,126,173,25.8154833992581,21.8305430087686,29.973682067595,TRUE,TRUE,TRUE,FALSE,TRUE
"Cgnl1",0.000508225992369668,4.76926720899405e-05,314,1124,3.95124371858143,1.79175946922805,1.57692742595329e-198,2.15948424935337,8.66666666666667,280,349,54.4030992440741,48.5123177972636,60.4671389687321,TRUE,TRUE,TRUE,FALSE,TRUE
"Pttg1ip",0.000253345908127962,2.16807535077964e-05,161,868,3.25809653802148,1.09861228866811,5.83705044943307e-80,2.15948424935337,8.66666666666667,137,186,27.8945827334265,23.7363840650897,32.2260396796108,TRUE,TRUE,TRUE,FALSE,TRUE
"Maoa",0.000419149776990521,3.84569300717035e-05,256,1210,3.76120011569356,1.6094379124341,1.3711812709702e-137,2.15176220325946,8.6,225,288,44.3541191289267,38.9831125156582,49.8983840200425,TRUE,TRUE,TRUE,FALSE,TRUE
"Arhgap31",0.000160547258388626,6.93781721896022e-06,86,322,2.83321334405622,0.693147180559945,2.06441270679835e-54,2.14006616349627,8.5,68,105,14.9002118948738,11.7815628936211,18.1921191739738,TRUE,TRUE,TRUE,FALSE,TRUE
"Lamb2",0.000161590489312796,7.46075722051562e-06,109,294,2.83321334405622,0.693147180559945,8.48812935955523e-81,2.14006616349627,8.5,89,130,18.8851522853633,15.4199867284159,22.5235761201581,TRUE,TRUE,TRUE,FALSE,TRUE
"Wwc2",0.000163349522725118,7.35116591970292e-06,96,312,2.83321334405622,0.693147180559945,3.13249214323747e-65,2.14006616349627,8.5,77,116,16.6327946733475,13.3408873942475,20.0979602302949,TRUE,TRUE,TRUE,FALSE,TRUE
"Tsc22d1",0.00236172939033176,0.000265058318657074,1378,6221,5.46806014113513,3.3322045101752,0,2.13585563095993,8.46428571428572,1306,1451,238.749906873676,226.275310868665,251.397761156534,TRUE,TRUE,TRUE,FALSE,TRUE
"Rsu1",0.000237783465758294,2.3639839215655e-05,153,1014,3.2188758248682,1.09861228866811,2.48831002922645e-65,2.12026353620009,8.33333333333333,129,178,26.5085165106476,22.3503178423107,30.8399734568318,TRUE,TRUE,TRUE,FALSE,TRUE
"Gatm",0.00056580387521327,5.51703861999068e-05,315,2507,4.06044301054642,1.94591014905531,2.99272174817995e-113,2.11453286149111,8.28571428571428,281,350,54.5763575219215,48.6855760751109,60.6403972465794,TRUE,TRUE,TRUE,FALSE,TRUE
"Emp2",0.000232712733791469,1.68915571257923e-05,147,762,3.17805383034795,1.09861228866811,3.70646947950187e-75,2.07944154167984,8,124,171,25.4689668435634,21.4840264530739,29.6271655119002,TRUE,TRUE,TRUE,FALSE,TRUE
"Ifnar2",0.000313460642796209,2.63037814797605e-05,183,760,3.46573590279973,1.38629436111989,4.08241264532275e-107,2.07944154167984,8,157,210,31.7062648460687,27.2015496220371,36.3842383479477,TRUE,TRUE,TRUE,FALSE,TRUE
"Mal",0.000551337483364929,5.56982769732084e-05,344,2505,4.02535169073515,1.94591014905531,1.39648791095487e-133,2.07944154167984,8,308,381,59.6008475794952,53.3635495769899,66.0114038598479,TRUE,TRUE,TRUE,FALSE,TRUE
"Psme1",0.000310266794691943,3.13972036167127e-05,193,935,3.46573590279973,1.38629436111989,1.41814088483052e-102,2.07944154167984,8,166,221,33.4388476245424,28.7608741226634,38.2900794042687,TRUE,TRUE,TRUE,FALSE,TRUE
"Tapbp",0.000232699513293839,2.3621655328382e-05,140,629,3.17805383034795,1.09861228866811,1.39321296665162e-78,2.07944154167984,8,117,164,24.2561588986318,20.2712185081423,28.4143575669687,TRUE,TRUE,TRUE,FALSE,TRUE
"Ccm2l",6.99039773933649e-05,3.35576702570284e-07,50,7,2.07944154167984,0,5.57386127043949e-74,2.07944154167984,8,37,64,8.66291389236849,6.41055628035268,11.0885297822317,TRUE,TRUE,TRUE,FALSE,TRUE
"Clec2d",6.75137930331754e-05,1.57991509118482e-07,39,9,2.07944154167984,0,3.03496305854781e-55,2.07944154167984,8,27,52,6.75707283604742,4.67797350187899,9.00943044806323,TRUE,TRUE,TRUE,FALSE,TRUE
"Fmnl3",7.25288731753554e-05,1.7566468448886e-06,47,46,2.07944154167984,0,5.48388901176301e-51,2.07944154167984,8,34,61,8.14313905882638,5.89078144681057,10.5687549486896,TRUE,TRUE,TRUE,FALSE,TRUE
"Gbp4",7.13630828436019e-05,9.30077703464634e-08,47,5,2.07944154167984,0,4.5208617383988e-71,2.07944154167984,8,34,61,8.14313905882638,5.89078144681057,10.5687549486896,TRUE,TRUE,TRUE,FALSE,TRUE
"Il2rg",7.02393541469194e-05,1.23259452502236e-07,49,4,2.07944154167984,0,2.83661406554422e-75,2.07944154167984,8,36,63,8.48965561452112,6.23729800250532,10.9152715043843,TRUE,TRUE,TRUE,FALSE,TRUE
"Mfng",7.14886387914692e-05,2.06995574911537e-07,47,4,2.07944154167984,0,4.44859487937855e-72,2.07944154167984,8,34,61,8.14313905882638,5.89078144681057,10.5687549486896,TRUE,TRUE,TRUE,FALSE,TRUE
"Parp14",6.90863791469194e-05,4.79418119142979e-07,41,18,2.07944154167984,0,5.18179150596486e-53,2.07944154167984,8,29,54,7.10358939174216,5.02449005757373,9.35594700375797,TRUE,TRUE,TRUE,FALSE,TRUE
"Slfn2",7.31737873933649e-05,6.13969580822024e-07,49,15,2.07944154167984,0,1.19820106684419e-66,2.07944154167984,8,36,63,8.48965561452112,6.23729800250532,10.9152715043843,TRUE,TRUE,TRUE,FALSE,TRUE
"Smagp",6.72015727251185e-05,1.41349437726018e-07,44,6,2.07944154167984,0,2.12794911288581e-65,2.07944154167984,8,31,57,7.62336422528427,5.37100661326847,9.87572183730008,TRUE,TRUE,TRUE,FALSE,TRUE
"Stra6",6.73273600947867e-05,2.99592870941401e-07,38,11,2.07944154167984,0,2.1588790263765e-52,2.07944154167984,8,26,51,6.58381455820005,4.50471522403162,8.83617217021586,TRUE,TRUE,TRUE,FALSE,TRUE
"Tnfsf10",7.11379038388626e-05,1.56917214682895e-07,49,4,2.07944154167984,0,2.83661406554422e-75,2.07944154167984,8,36,63,8.48965561452112,6.23729800250532,10.9152715043843,TRUE,TRUE,TRUE,FALSE,TRUE
"Spock2",0.00286353983554502,0.000369595406197418,1636,9629,5.65948221575962,3.63758615972639,0,2.02189605603324,7.55263157894737,1557,1716,283.450542558297,269.763138608355,297.311204786087,TRUE,TRUE,TRUE,FALSE,TRUE
"Adgrg1",0.000138141295379147,8.6940770518723e-06,80,266,2.70805020110221,0.693147180559945,5.01119117426469e-54,2.01490302054226,7.5,63,98,13.8606622277896,10.9152715043843,16.9793112290422,TRUE,TRUE,TRUE,FALSE,TRUE
"Agrn",0.000142637071421801,1.01418862798927e-05,88,280,2.70805020110221,0.693147180559945,1.37470772473742e-60,2.01490302054226,7.5,70,107,15.2467284505685,12.1280794493159,18.5386357296686,TRUE,TRUE,TRUE,FALSE,TRUE
"Tns2",0.000144547288862559,5.16549419695143e-06,92,168,2.70805020110221,0.693147180559945,1.69173709855519e-80,2.01490302054226,7.5,74,111,15.939761561958,12.8211125607054,19.2316688410581,TRUE,TRUE,TRUE,FALSE,TRUE
"Foxp1",0.000577233426800948,7.35721661233815e-05,369,1696,4.07753744390572,2.07944154167984,5.55220979912362e-201,1.99809590222588,7.375,332,407,63.9323045256795,57.5217482453268,70.5161190838795,TRUE,TRUE,TRUE,FALSE,TRUE
"Plk2",0.00021263363042654,1.58533258669752e-05,116,470,3.09104245335832,1.09861228866811,1.38478091256159e-69,1.99243016469021,7.33333333333333,95,138,20.0979602302949,16.4595363955001,23.909642342937,TRUE,TRUE,TRUE,FALSE,TRUE
"Serpinb6a",0.000206326543080569,2.4806197360773e-05,142,813,3.09104245335832,1.09861228866811,7.99233843993997e-68,1.99243016469021,7.33333333333333,119,166,24.6026754543265,20.617735063837,28.7608741226634,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc1a1",0.000209498059526066,1.61509428099312e-05,119,388,3.09104245335832,1.09861228866811,2.74644816566926e-80,1.99243016469021,7.33333333333333,98,141,20.617735063837,16.9793112290422,24.4294171764791,TRUE,TRUE,TRUE,FALSE,TRUE
"Klf6",0.00057211348478673,6.73015056755841e-05,349,1619,4.06044301054642,2.07944154167984,4.38595616086261e-189,1.98100146886658,7.25,313,386,60.4671389687321,54.2298409662268,66.8776952490848,TRUE,TRUE,TRUE,FALSE,TRUE
"Fam101b",0.000701586181706161,9.01889776496092e-05,441,2031,4.26267987704132,2.30258509299405,1.76974828882386e-239,1.96009478404727,7.1,400,483,76.4069005306901,69.3033111389479,83.6837482002796,TRUE,TRUE,TRUE,FALSE,TRUE
"4931406P16Rik",0.000197078686161137,2.21748303092896e-05,118,599,3.04452243772342,1.09861228866811,1.4981745065816e-61,1.94591014905531,7,97,140,20.4444767859896,16.8060529511949,24.2561588986318,TRUE,TRUE,TRUE,FALSE,TRUE
"Adipor2",0.000337679617180095,4.19403311966015e-05,202,1200,3.55534806148941,1.6094379124341,3.99176942151659e-93,1.94591014905531,7,175,230,34.9981721251687,30.3201986232897,39.8494039048951,TRUE,TRUE,TRUE,FALSE,TRUE
"Bmx",6.33419308767772e-05,4.56343558735467e-08,42,2,1.94591014905531,0,2.55295394354521e-66,1.94591014905531,7,30,55,7.27684766958953,5.1977483354211,9.52920528160534,TRUE,TRUE,TRUE,FALSE,TRUE
"Car5a",5.65185804739337e-05,1.23053116615468e-08,36,1,1.94591014905531,0,6.34004708543592e-58,1.94591014905531,7,25,48,6.23729800250532,4.33145694618425,8.31639733667375,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc31a1",0.000201737033649289,1.81122272588949e-05,115,634,3.04452243772342,1.09861228866811,9.04682451964494e-57,1.94591014905531,7,94,136,19.9247019524475,16.2862781176528,23.5631257872423,TRUE,TRUE,TRUE,FALSE,TRUE
"Eif2ak2",0.000128052973388626,6.96827041797255e-06,76,215,2.63905732961526,0.693147180559945,1.22351531522003e-55,1.94591014905531,7,59,94,13.1676291164001,10.2222383929948,16.2862781176528,TRUE,TRUE,TRUE,FALSE,TRUE
"Prr5l",0.000134201913175355,6.21718258194968e-06,82,255,2.63905732961526,0.693147180559945,3.16504882761762e-57,1.94591014905531,7,65,100,14.2071787834843,11.261788060079,17.325827784737,TRUE,TRUE,TRUE,FALSE,TRUE
"Rbms2",0.000125026121540284,6.95528398432943e-06,74,206,2.63905732961526,0.693147180559945,1.25310238926275e-54,1.94591014905531,7,58,91,12.8211125607054,10.0489801151475,15.7665032841107,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc9a3r2",0.00107695491135071,0.000154062374519151,613,3346,4.69134788222914,2.77258872223978,3.80495303191937e-296,1.91875915998936,6.8125,565,662,106.207324320438,97.890926983764,114.696979934959,TRUE,TRUE,TRUE,FALSE,TRUE
"Vim",0.00108447608329384,0.000148528025546292,681,7206,4.69134788222914,2.77258872223978,1.03189475488067e-180,1.91875915998936,6.8125,630,733,117.988887214059,109.152715043843,126.998317662122,TRUE,TRUE,TRUE,FALSE,TRUE
"Alas1",0.000326481502772512,3.82715330215033e-05,189,993,3.52636052461616,1.6094379124341,3.31692161636561e-95,1.91692261218206,6.8,163,216,32.7458145131529,28.2410992891213,37.4237880150319,TRUE,TRUE,TRUE,FALSE,TRUE
"Ptn",0.00318116831303317,0.000461548040695026,1972,20313,5.76519110278484,3.85014760171006,0,1.91504350107479,6.78723404255319,1886,2059,341.665323915013,326.76511202014,356.738794087735,TRUE,TRUE,TRUE,FALSE,TRUE
"Slc3a2",0.000874915635165877,0.000119456960093285,503,3357,4.47733681447821,2.56494935746154,5.09710019354291e-209,1.91238745701667,6.76923076923077,460,547,87.148913757227,79.6988078097901,94.7722779825113,TRUE,TRUE,TRUE,FALSE,TRUE
"Ifnar1",0.000258282133033175,3.39398110427344e-05,151,876,3.29583686600433,1.38629436111989,2.53543690366493e-71,1.90954250488444,6.75,127,176,26.1619999549528,22.003801286616,30.4934569011371,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmod3",0.000258757847654028,2.75508074030797e-05,171,696,3.29583686600433,1.38629436111989,2.05843223041117e-101,1.90954250488444,6.75,146,197,29.6271655119002,25.295708565716,34.1318807359319,TRUE,TRUE,TRUE,FALSE,TRUE
"Adam15",0.000193661962345971,1.65864969671812e-05,117,471,2.99573227355399,1.09861228866811,1.97483645636634e-70,1.89711998488588,6.66666666666667,96,139,20.2712185081423,16.6327946733475,24.0829006207844,TRUE,TRUE,TRUE,FALSE,TRUE
"Fam13c",0.000378002565616114,4.9926750756309e-05,235,1185,3.66356164612965,1.79175946922805,3.21536299126564e-121,1.87180217690159,6.5,205,266,40.7156952941319,35.5179469587108,46.0867019074004,TRUE,TRUE,TRUE,FALSE,TRUE
"Sema7a",0.000378447688104265,5.38463939661702e-05,215,1422,3.66356164612965,1.79175946922805,3.60778960202874e-91,1.87180217690159,6.5,187,244,37.2505297371845,32.3992979574582,42.2750197947582,TRUE,TRUE,TRUE,FALSE,TRUE
"Ucp2",0.000117876803009479,5.11498845129681e-06,77,243,2.56494935746154,0.693147180559945,1.87239686253505e-53,1.87180217690159,6.5,60,95,13.3408873942475,10.3954966708422,16.4595363955001,TRUE,TRUE,TRUE,FALSE,TRUE
"Cd200",0.000499609213151659,6.85490212961076e-05,313,1621,3.93182563272433,2.07944154167984,6.6385924956224e-158,1.85238409104449,6.375,279,348,54.2298409662268,48.3390595194162,60.2938806908847,TRUE,TRUE,TRUE,FALSE,TRUE
"Ier3",0.000177143876682464,1.54352391331026e-05,126,546,2.94443897916644,1.09861228866811,1.72593654650186e-72,1.84582669049833,6.33333333333333,104,148,21.8305430087686,18.0188608961265,25.6422251214107,TRUE,TRUE,TRUE,FALSE,TRUE
"Mxra7",0.000176051882890995,1.86300634867597e-05,105,436,2.94443897916644,1.09861228866811,2.87540309706258e-62,1.84582669049833,6.33333333333333,85,126,18.1921191739738,14.7269536170264,21.8305430087686,TRUE,TRUE,TRUE,FALSE,TRUE
"Col4a3bp",0.000487406025853081,6.99687267468989e-05,285,1774,3.91202300542815,2.07944154167984,4.79066664086943e-126,1.83258146374831,6.25,252,319,49.3786091865004,43.6610860175372,55.269390633311,TRUE,TRUE,TRUE,FALSE,TRUE
"Sh3glb1",0.000611400842535545,8.87104144121009e-05,395,2732,4.12713438504509,2.30258509299405,7.26812844905042e-160,1.82454929205105,6.2,357,434,68.4370197497111,61.853205191511,75.1940925857585,TRUE,TRUE,TRUE,FALSE,TRUE
"Ginm1",0.000290671561469194,3.85604855258001e-05,165,1322,3.40119738166216,1.6094379124341,6.77892267036586e-60,1.79175946922806,6,140,191,28.587615844816,24.2561588986318,33.0923310688476,TRUE,TRUE,TRUE,FALSE,TRUE
"Itsn2",0.000228048090545024,3.02443102963409e-05,148,878,3.17805383034795,1.38629436111989,8.15903606136723e-69,1.79175946922806,6,125,172,25.6422251214107,21.6572847309212,29.8004237897476,TRUE,TRUE,TRUE,FALSE,TRUE
"Nampt",0.000288424232369668,3.75139770031108e-05,165,965,3.40119738166216,1.6094379124341,2.65697215242872e-77,1.79175946922806,6,140,191,28.587615844816,24.2561588986318,33.0923310688476,TRUE,TRUE,TRUE,FALSE,TRUE
"Ifi44",5.28789624170616e-05,0,39,0,1.79175946922805,0,2.22595864558968e-64,1.79175946922805,6,27,52,6.75707283604742,4.67797350187899,9.00943044806323,TRUE,TRUE,TRUE,FALSE,TRUE
"Mall",5.24059569668246e-05,0,36,0,1.79175946922805,0,1.75332300343712e-59,1.79175946922805,6,25,48,6.23729800250532,4.33145694618425,8.31639733667375,TRUE,TRUE,TRUE,FALSE,TRUE
"Vamp3",0.000173526633909953,1.7522454307112e-05,105,589,2.89037175789616,1.09861228866811,2.27946215892432e-51,1.79175946922805,6,85,126,18.1921191739738,14.7269536170264,21.8305430087686,TRUE,TRUE,TRUE,FALSE,TRUE
"Shisa5",0.000223564015473934,3.47532985878601e-05,129,889,3.13549421592915,1.38629436111989,1.10458480177938e-53,1.74919985480926,5.75,107,152,22.3503178423107,18.5386357296686,26.3352582328002,TRUE,TRUE,TRUE,FALSE,TRUE
"Sptbn1",0.00317420333172986,0.000547498417257651,1951,12855,5.76205138278018,4.02535169073515,0,1.73669969204503,5.67857142857143,1865,2038,338.026900080219,323.126688185345,353.10037025294,TRUE,TRUE,TRUE,FALSE,TRUE
"S1pr1",0.000600907776421801,9.57990080969786e-05,343,4598,4.11087386417331,2.39789527279837,4.02849182104312e-68,1.71297859137494,5.54545454545454,307,380,59.4275893016479,53.1902912991425,65.8381455820005,TRUE,TRUE,TRUE,FALSE,TRUE
"Aqp11",0.000103565436848341,5.59658803876813e-06,65,139,2.39789527279837,0.693147180559945,5.41024457242953e-54,1.70474809223843,5.5,50,81,11.261788060079,8.66291389236849,14.033920505637,TRUE,TRUE,TRUE,FALSE,TRUE
"Vcam1",9.73935771800948e-05,8.43075549846405e-06,90,389,2.39789527279837,0.693147180559945,2.21612932958246e-52,1.70474809223843,5.5,72,109,15.5932450062633,12.4745960050106,18.8851522853633,TRUE,TRUE,TRUE,FALSE,TRUE
"Actn4",0.000697687001824644,0.000118292013435899,407,3015,4.26267987704132,2.56494935746154,2.39284269243214e-155,1.69773051957978,5.46153846153846,368,447,70.5161190838795,63.7590462478321,77.4464501977743,TRUE,TRUE,TRUE,FALSE,TRUE
"Fermt2",0.000588366121777251,9.95391487398607e-05,328,3107,4.0943445622221,2.39789527279837,1.94122366205273e-99,1.69644928942373,5.45454545454545,293,364,56.8287151339373,50.7646754092794,63.0660131364426,TRUE,TRUE,TRUE,FALSE,TRUE
"Ctnna1",0.000373696801137441,6.33654581216705e-05,238,1726,3.63758615972639,1.94591014905531,2.27751893275454e-93,1.69167601067107,5.42857142857143,208,269,41.235470127674,36.0377217922529,46.6064767409425,TRUE,TRUE,TRUE,FALSE,TRUE
"Ece1",0.000738757269952606,0.000127262948239569,434,3040,4.31748811353631,2.63905732961526,1.33227054242264e-173,1.67843078392105,5.35714285714286,394,475,75.1940925857585,68.2637614718637,82.2976819775007,TRUE,TRUE,TRUE,FALSE,TRUE
"Reep3",0.000312323300924171,4.71711097666135e-05,174,1399,3.46573590279973,1.79175946922805,7.37411077446845e-63,1.67397643357167,5.33333333333333,149,200,30.1469403454424,25.8154833992581,34.651655569474,TRUE,TRUE,TRUE,FALSE,TRUE
"Car4",0.00260240734528436,0.000477340578717542,1432,10021,5.56452040732269,3.89182029811063,0,1.67270010921207,5.3265306122449,1358,1507,248.105853877434,235.284741316728,261.100224715986,TRUE,TRUE,TRUE,FALSE,TRUE
"Gpx1",0.000570347051184834,0.000104114178344014,348,2590,4.06044301054642,2.39789527279837,1.36465104028023e-132,1.66254773774805,5.27272727272727,312,385,60.2938806908847,54.0565826883794,66.7044369712374,TRUE,TRUE,TRUE,FALSE,TRUE
"Sh3bgrl3",0.000460192292606635,7.66324621486953e-05,274,2014,3.85014760171006,2.19722457733622,5.79536708678965e-106,1.65292302437384,5.22222222222222,242,307,47.4727681301793,41.9285032390635,53.1902912991425,TRUE,TRUE,TRUE,FALSE,TRUE
"Sptssa",0.000253866994194313,3.73323986113466e-05,153,1062,3.25809653802148,1.6094379124341,5.93095714347028e-63,1.64865862558738,5.2,129,178,26.5085165106476,22.3503178423107,30.8399734568318,TRUE,TRUE,TRUE,FALSE,TRUE
"Gpcpd1",0.000297620435047393,5.42410874179725e-05,176,1298,3.43398720448515,1.79175946922805,1.42879353575957e-68,1.64222773525709,5.16666666666667,150,202,30.4934569011371,25.9887416771055,34.9981721251687,TRUE,TRUE,TRUE,FALSE,TRUE
"Glul",0.000997341868056872,0.000187367796952678,584,7223,4.61512051684126,2.99573227355399,5.08622523297933e-128,1.61938824328727,5.05,537,632,101.182834262864,93.0396952040376,109.499231599538,TRUE,TRUE,TRUE,FALSE,TRUE
"Pls3",0.000389163691445498,7.18918585053467e-05,202,2040,3.68887945411394,2.07944154167984,6.10776499907259e-58,1.6094379124341,5,175,230,34.9981721251687,30.3201986232897,39.8494039048951,TRUE,TRUE,TRUE,FALSE,TRUE
"Myh9",0.000330345550118484,5.61293101593499e-05,207,1336,3.52636052461616,1.94591014905531,1.4719453532434e-89,1.58045037556085,4.85714285714286,179,236,35.8644635144056,31.0132317346792,40.8889535719793,TRUE,TRUE,TRUE,FALSE,TRUE
"Plat",0.000270470342890995,4.96098674144339e-05,160,1214,3.3322045101752,1.79175946922805,5.26072918254388e-61,1.54044504094715,4.66666666666667,136,185,27.7213244555792,23.5631257872423,32.0527814017634,TRUE,TRUE,TRUE,FALSE,TRUE
"Rpl22",0.000865822015971564,0.000180077542177509,519,4584,4.47733681447821,2.94443897916644,1.06076381175006e-167,1.53289783531177,4.63157894736842,475,564,89.921046202785,82.2976819775007,97.7176687059166,TRUE,TRUE,TRUE,FALSE,TRUE
"Ablim1",0.00165551730893365,0.000374352736829996,1025,8313,5.11799381241676,3.63758615972639,0,1.48040765269037,4.39473684210527,963,1088,177.589734793554,166.847721567017,188.505006297938,TRUE,TRUE,TRUE,FALSE,TRUE
"Ctnnb1",0.000858906532440758,0.000188835248319399,525,4775,4.46590811865458,2.99573227355399,1.09421942919978e-164,1.47017584510059,4.35,481,570,90.9605958698692,83.3372316445849,98.7572183730008,TRUE,TRUE,TRUE,FALSE,TRUE
"1810037I17Rik",0.000594629099691943,0.000134450247414745,347,4030,4.0943445622221,2.63905732961526,2.44277684545726e-83,1.45528723260684,4.28571428571429,311,384,60.1206224130373,53.883324410532,66.53117869339,TRUE,TRUE,TRUE,FALSE,TRUE
"Gas6",0.000326878502725118,7.2460353874791e-05,210,1947,3.52636052461616,2.07944154167984,8.30469572883643e-66,1.44691898293633,4.25,182,239,36.3842383479477,31.5330065682213,41.4087284055214,TRUE,TRUE,TRUE,FALSE,TRUE
"Vamp8",0.000328983427369668,6.95265955884823e-05,182,1788,3.52636052461616,2.07944154167984,5.81777732195902e-54,1.44691898293633,4.25,156,209,31.5330065682213,27.0282913441897,36.2109800701003,TRUE,TRUE,TRUE,FALSE,TRUE
"Rpl41",0.000813116449383886,0.000190268226026753,511,4802,4.40671924726425,2.99573227355399,4.77157845262535e-155,1.41098697371026,4.1,467,556,88.534979980006,80.9116157547217,96.3316024831376,TRUE,TRUE,TRUE,FALSE,TRUE
"Rhoa",0.000519862516113744,0.000122315543973092,291,3287,3.97029191355212,2.56494935746154,1.23806765602993e-72,1.40534255609059,4.07692307692308,258,325,50.4181588535846,44.7006356846214,56.3089403003952,TRUE,TRUE,TRUE,FALSE,TRUE
"Tmsb10",0.000710908389454976,0.000174398603372399,458,3786,4.27666611901606,2.89037175789616,4.78995633219733e-158,1.38629436111989,4,417,500,79.3522912540954,72.2487018623532,86.6291389236849,TRUE,TRUE,TRUE,FALSE,TRUE
"Rhob",0.000267649492298578,6.46360345147568e-05,180,1792,3.3322045101752,1.94591014905531,1.21669141295054e-52,1.38629436111989,4,154,207,31.1864900125266,26.681774788495,35.8644635144056,TRUE,TRUE,TRUE,FALSE,TRUE
"Serinc3",0.000634843851824645,0.000150736912437143,399,3686,4.15888308335967,2.77258872223978,1.09211996007001e-123,1.38629436111989,4,360,439,69.1300528611006,62.3729800250531,76.0603839749954,TRUE,TRUE,TRUE,FALSE,TRUE
"Tsc22d3",0.000434465844170616,0.000101919704867753,249,3027,3.78418963391826,2.39789527279837,5.35053949636292e-57,1.38629436111989,4,219,280,43.1413111839951,37.943562848574,48.5123177972636,TRUE,TRUE,TRUE,FALSE,TRUE
"Ddit4",0.000297337130047393,6.52513977715518e-05,189,1773,3.43398720448515,2.07944154167984,1.02762444668882e-58,1.35454566280531,3.875,163,216,32.7458145131529,28.2410992891213,37.4237880150319,TRUE,TRUE,TRUE,FALSE,TRUE
"Cyb5r3",0.000572109129383886,0.000138449245422328,349,3192,4.06044301054642,2.70805020110221,1.47200478760846e-109,1.35239280944421,3.86666666666667,313,386,60.4671389687321,54.2298409662268,66.8776952490848,TRUE,TRUE,TRUE,FALSE,TRUE
"Dusp3",0.000482474950734597,0.000122823290145545,280,3061,3.89182029811063,2.56494935746154,9.87265078426424e-73,1.32687094064909,3.76923076923077,248,313,48.5123177972636,42.9680529061477,54.2298409662268,TRUE,TRUE,TRUE,FALSE,TRUE
"Cst3",0.00309318281424171,0.000835736178399504,1861,25523,5.73657229747919,4.44265125649032,0,1.29392104098888,3.64705882352941,1777,1946,322.433655073955,307.879959734776,337.160608690982,TRUE,TRUE,TRUE,FALSE,TRUE
"Rock1",0.000461033950924171,0.000118643315824746,263,3126,3.85014760171006,2.56494935746154,7.74191378629602e-62,1.28519824424852,3.61538461538461,232,295,45.5669270738583,40.1959204605898,51.1111919649741,TRUE,TRUE,TRUE,FALSE,TRUE
"Rps20",0.000893205686303317,0.000237897283278221,547,5745,4.49980967033027,3.2188758248682,7.82603611445932e-147,1.28093384546206,3.6,502,593,94.7722779825113,86.9756554793797,102.74215876349,TRUE,TRUE,TRUE,FALSE,TRUE
"Adipor1",0.000353417872109005,8.73492901219036e-05,204,2268,3.58351893845611,2.30258509299405,1.77293822799232e-52,1.28093384546206,3.6,176,232,35.3446886808634,30.4934569011371,40.1959204605898,TRUE,TRUE,TRUE,FALSE,TRUE
"Bmpr2",0.000380416815331754,9.80718793678113e-05,219,2427,3.66356164612965,2.39789527279837,2.08698889466504e-56,1.26566637333128,3.54545454545454,190,248,37.943562848574,32.9190727910003,42.9680529061477,TRUE,TRUE,TRUE,FALSE,TRUE
