"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Fgf11",8.07352986296056e-05,2.71701524280254e-06,164,152,2.19722457733622,0,2.4800845300747e-96,2.19722457733622,9,139,190,8.79552286433711,7.45474193989547,10.1899350257564,TRUE,TRUE,TRUE,FALSE,TRUE
"Igsf3",7.81085772527472e-05,3.43896807795218e-06,143,131,2.19722457733622,0,1.15033299322803e-84,2.19722457733622,9,120,167,7.66926688780613,6.43574843731983,8.9564165752701,TRUE,TRUE,TRUE,FALSE,TRUE
"Lrrc38",8.05671557983193e-05,1.30553738776838e-06,157,37,2.19722457733622,0,2.39425198602566e-138,2.19722457733622,9,133,182,8.42010420549345,7.13295451802948,9.76088512993508,TRUE,TRUE,TRUE,FALSE,TRUE
"Myo16",7.53973280995475e-05,2.65242120876708e-06,149,113,2.19722457733622,0,2.33380141332086e-95,2.19722457733622,9,126,173,7.99105430967213,6.75753585918582,9.27820399713609,TRUE,TRUE,TRUE,FALSE,TRUE
"Nwd2",8.07571581577246e-05,3.71127235357027e-06,153,196,2.19722457733622,0,1.32773652796297e-76,2.19722457733622,9,129,178,8.20557925758279,6.91842957011882,9.54636018202442,TRUE,TRUE,TRUE,FALSE,TRUE
"Rab3b",8.42215781060116e-05,2.40799821852635e-06,144,155,2.19722457733622,0,4.57478879095886e-79,2.19722457733622,9,121,168,7.7228981247838,6.4893796742975,9.01004781224777,TRUE,TRUE,TRUE,FALSE,TRUE
"Btbd11",0.000167701462320621,9.4360243902082e-06,304,208,2.89037175789616,0.693147180559945,2.2601785864381e-200,2.19722457733622,9,270,339,16.3038960412102,14.4804339839696,18.1809893354285,TRUE,TRUE,TRUE,FALSE,TRUE
"Gdpd5",0.000169943245804783,1.12909260842144e-05,339,295,2.89037175789616,0.693147180559945,1.10182869506651e-202,2.19722457733622,9,303,376,18.1809893354285,16.2502648042326,20.1653451036021,TRUE,TRUE,TRUE,FALSE,TRUE
"Prdm8",0.000174155348177117,1.18046077078318e-05,337,251,2.89037175789616,0.693147180559945,7.50599671576592e-215,2.19722457733622,9,302,373,18.0737268614732,16.1966335672549,20.0044513926691,TRUE,TRUE,TRUE,FALSE,TRUE
"Rbms1",0.000263859826069812,2.37855539942258e-05,493,942,3.29583686600433,1.09861228866811,5.71873663409142e-187,2.19722457733622,9,450,537,26.440199829989,24.1340566399494,28.7999742570063,TRUE,TRUE,TRUE,FALSE,TRUE
"Rcan2",0.000435667396134454,3.56161166365484e-05,860,1050,3.80666248977032,1.6094379124341,0,2.19722457733622,9,803,918,46.1228638007921,43.0658832930652,49.2334755454967,TRUE,TRUE,TRUE,FALSE,TRUE
"Shank2",0.00016638515893342,8.07359819030579e-06,312,286,2.89037175789616,0.693147180559945,1.81893398876713e-182,2.19722457733622,9,278,347,16.7329459370316,14.9094838797909,18.6100392312498,TRUE,TRUE,TRUE,FALSE,TRUE
"Eml5",0.000513518917666452,4.94689725753497e-05,944,1073,3.95124371858143,1.79175946922805,0,2.15948424935337,8.66666666666667,884,1005,50.627887706916,47.4100134882561,53.8993931625536,TRUE,TRUE,TRUE,FALSE,TRUE
