"gene","target.u","comparison.u","target.sum","comparison.sum","log.target.u","log.comparison.u","pval","fc","fc.disp","target.sum.L","target.sum.R","target.sum.per.100k","target.sum.L.per.100k","target.sum.R.per.100k","fc.thresh","pval.thresh","amt.thresh","user.selected","expr.pass"
"Psd3",0.000314164218790492,8.46768433300748e-05,5573,751,3.46573590279973,2.19722457733622,0,1.26851132546351,3.55555555555555,5427,5720,33.4864649607377,32.6091952883408,34.3697433295208,TRUE,TRUE,TRUE,FALSE,TRUE
"Unc13c",0.000376155033414279,9.52678251200083e-05,6484,620,3.66356164612965,2.39789527279837,0,1.26566637333128,3.54545454545454,6327,6642,38.9603873686386,38.0170220359927,39.9097613976708,TRUE,TRUE,TRUE,FALSE,TRUE
"Zic1",0.00168013170375557,0.000469241535614601,28873,3548,5.12989871492307,3.87120101090789,0,1.25869770401518,3.52083333333333,28541,29206,173.489090761058,171.494203560814,175.48998665769,TRUE,TRUE,TRUE,FALSE,TRUE
"Ablim3",5.90157999929679e-05,1.38684477566556e-05,1030,103,1.94591014905531,0.693147180559945,2.70843184115279e-79,1.25276296849537,3.5,968,1093,6.18895727786826,5.81641810191891,6.56750515020389,TRUE,TRUE,TRUE,FALSE,TRUE
"Adora1",0.000273604166069101,6.54936402169301e-05,4764,555,3.3322045101752,2.07944154167984,6.78302725175447e-319,1.25276296849537,3.5,4629,4900,28.6254295842373,27.8142555720895,29.4426122927713,TRUE,TRUE,TRUE,FALSE,TRUE
"Camkk1",6.30352170484271e-05,1.08280103853993e-05,1098,77,1.94591014905531,0.693147180559945,9.16983255798551e-105,1.25276296849537,3.5,1034,1163,6.59754863213529,6.21299206341338,6.98811389724348,TRUE,TRUE,TRUE,FALSE,TRUE
"Ccsap",5.94698368126202e-05,1.40433082631032e-05,1012,114,1.94591014905531,0.693147180559945,5.43209762699436e-71,1.25276296849537,3.5,950,1075,6.08080074291522,5.70826156696587,6.45934861525085,TRUE,TRUE,TRUE,FALSE,TRUE
"Clstn2",5.53482189461348e-05,6.29178572150582e-06,957,124,1.94591014905531,0.693147180559945,2.06462537155229e-59,1.25276296849537,3.5,897,1018,5.75032244166983,5.38980065849304,6.1168529212329,TRUE,TRUE,TRUE,FALSE,TRUE
"E530001K10Rik",6.06010232858281e-05,6.03870460274542e-06,1025,39,1.94591014905531,0.693147180559945,1.7065901870503e-124,1.25276296849537,3.5,963,1088,6.15891379593686,5.78637461998751,6.53746166827249,TRUE,TRUE,TRUE,FALSE,TRUE
"Fam171a2",5.74253128446861e-05,1.26852309964642e-05,990,103,1.94591014905531,0.693147180559945,6.46195697476517e-74,1.25276296849537,3.5,929,1052,5.94860942241706,5.58207894285399,6.32114859836642,TRUE,TRUE,TRUE,FALSE,TRUE
"Kcnh1",5.60258713173316e-05,6.04562069425957e-06,991,56,1.94591014905531,0.693147180559945,9.58402091921955e-105,1.25276296849537,3.5,930,1053,5.95461811880334,5.58808763924027,6.3271572947527,TRUE,TRUE,TRUE,FALSE,TRUE
"Kcnk10",5.56943344737706e-05,5.77861186980033e-06,981,26,1.94591014905531,0.693147180559945,1.11986844096765e-130,1.25276296849537,3.5,920,1043,5.89453115494055,5.52800067537747,6.2670703308899,TRUE,TRUE,TRUE,FALSE,TRUE
"Kcnmb4",6.2147587791946e-05,1.05529276948835e-05,1057,133,1.94591014905531,0.693147180559945,2.40075414161382e-67,1.25276296849537,3.5,994,1121,6.35119208029782,5.97264420796218,6.73574864901973,TRUE,TRUE,TRUE,FALSE,TRUE
