-2,-62,-6
-4,-79,-35
-4,-78,-27
-5,-48,-42
-7,-68,-49
-17,-72,-52
-17,-68,-54
-15,-75,-21
-15,-74,-21
-17,-44,-39
-2,-66,-13
-2,-68,-15
-3,-61,-4
-3,-82,-37
-3,-75,-31
-5,-53,-58
-6,-70,-44
-6,-48,-43
-5,-55,-56
-7,-67,-50
-6,-69,-46
-2,-48,1
-2,-38,1
-2,-44,1
-2,-40,1
-17,-65,-55
-16,-83,-42
-17,-70,-53
-16,-82,-44
-14,-49,-15
-14,-38,-15
-15,-30,-17
-14,-46,-14
-14,-37,-15
-15,-28,-18
-15,-79,-23
-16,-81,-24
-18,-45,-41
-18,-31,-46
-18,-31,-44
