"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"Anoxia",0.944444444444444,-0.628472222222222,-0.68125,-0.497159090909091,-1,-0.721590909090909,-0.761904761904762,-0.645833333333333,-0.8125,-0.571428571428571,-0.3125,-0.546195652173913,-0.6875,-0.84375,-0.581730769230769,-0.581730769230769,-0.761029411764706,-0.758223684210526,-0.475,0.40625,0.598214285714286,0.696022727272727,0.53125,0.803571428571429,0.8125,0.664402173913043,-0.4375,0.78125,0.446022727272727,0.875,0.90625,0.75,0.85,0.8125,-0.59375,0.607142857142857,0.53125,0.729779411764706,0.53125,0.465277777777778
"Hypoxia",0.944444444444444,-0.628472222222222,-0.68125,-0.497159090909091,-1,-0.721590909090909,-0.761904761904762,-0.645833333333333,-0.8125,-0.571428571428571,-0.3125,-0.546195652173913,-0.6875,-0.84375,-0.581730769230769,-0.581730769230769,-0.761029411764706,-0.758223684210526,-0.475,0.40625,0.598214285714286,0.696022727272727,0.53125,0.803571428571429,0.8125,0.664402173913043,-0.4375,0.78125,0.446022727272727,0.875,0.90625,0.75,0.85,0.8125,-0.59375,0.607142857142857,0.53125,0.729779411764706,0.53125,0.465277777777778
"Hypoxemia",0.944444444444444,-0.628472222222222,-0.68125,-0.497159090909091,-1,-0.721590909090909,-0.761904761904762,-0.645833333333333,-0.8125,-0.571428571428571,-0.3125,-0.546195652173913,-0.6875,-0.84375,-0.581730769230769,-0.581730769230769,-0.761029411764706,-0.758223684210526,-0.475,0.40625,0.598214285714286,0.696022727272727,0.53125,0.803571428571429,0.8125,0.664402173913043,-0.4375,0.78125,0.446022727272727,0.875,0.90625,0.75,0.85,0.8125,-0.59375,0.607142857142857,0.53125,0.729779411764706,0.53125,0.465277777777778
"Intellectual_Disability",0.586206896551724,-0.553225806451613,-0.767990074441687,-0.431590656284761,-0.704545454545454,-0.800248138957816,-0.516129032258064,0.441687344913151,-0.715542521994134,0.428453267162945,0.503421309872923,-0.544179523141655,-0.612903225806451,-0.774193548387096,-0.575682382133995,-0.631336405529954,-0.635483870967741,-0.59274193548387,-0.612903225806451,0.419354838709678,0.306451612903226,0.634408602150538,-0.354838709677419,0.86989247311828,0.838709677419355,0.424884792626728,-0.638709677419354,0.73715651135006,0.500948766603416,0.512406947890819,0.610542879622345,0.645161290322581,0.812316715542522,0.838709677419355,0.438709677419355,0.548387096774194,0.387096774193549,0.546984572230014,0.387096774193549,0.614439324116744
"Substance_Withdrawal_Syndrome",0.944444444444444,-0.628472222222222,-0.68125,-0.497159090909091,-1,-0.721590909090909,-0.761904761904762,-0.645833333333333,-0.8125,-0.571428571428571,-0.3125,-0.546195652173913,-0.6875,-0.84375,-0.581730769230769,-0.581730769230769,-0.761029411764706,-0.758223684210526,-0.475,0.40625,0.598214285714286,0.696022727272727,0.53125,0.803571428571429,0.8125,0.664402173913043,-0.4375,0.78125,0.446022727272727,0.875,0.90625,0.75,0.85,0.8125,-0.59375,0.607142857142857,0.53125,0.729779411764706,0.53125,0.465277777777778
"Drug_Withdrawal_Symptoms",0.944444444444444,-0.628472222222222,-0.68125,-0.497159090909091,-1,-0.721590909090909,-0.761904761904762,-0.645833333333333,-0.8125,-0.571428571428571,-0.3125,-0.546195652173913,-0.6875,-0.84375,-0.581730769230769,-0.581730769230769,-0.761029411764706,-0.758223684210526,-0.475,0.40625,0.598214285714286,0.696022727272727,0.53125,0.803571428571429,0.8125,0.664402173913043,-0.4375,0.78125,0.446022727272727,0.875,0.90625,0.75,0.85,0.8125,-0.59375,0.607142857142857,0.53125,0.729779411764706,0.53125,0.465277777777778
"Withdrawal_Symptoms",0.944444444444444,-0.628472222222222,-0.68125,-0.497159090909091,-1,-0.721590909090909,-0.761904761904762,-0.645833333333333,-0.8125,-0.571428571428571,-0.3125,-0.546195652173913,-0.6875,-0.84375,-0.581730769230769,-0.581730769230769,-0.761029411764706,-0.758223684210526,-0.475,0.40625,0.598214285714286,0.696022727272727,0.53125,0.803571428571429,0.8125,0.664402173913043,-0.4375,0.78125,0.446022727272727,0.875,0.90625,0.75,0.85,0.8125,-0.59375,0.607142857142857,0.53125,0.729779411764706,0.53125,0.465277777777778
"Manic_Disorder",0.65,-0.590460526315789,0.607638888888889,0.566666666666667,0.484879032258065,0.336309523809524,-0.516129032258065,-0.3125,-0.760416666666667,0.44375,0.550480769230769,-0.59375,-0.65625,-0.368055555555556,-0.4375,-0.4375,-0.4975,-0.851102941176471,-0.375,0.6875,0.5,0.375,0.53125,-0.456018518518519,0.625,0.572916666666667,-0.645833333333333,0.772727272727273,-0.46875,-0.798076923076923,0.803571428571429,0.729779411764706,0.62962962962963,0.424768518518518,-0.834821428571429,0.772727272727273,-0.760416666666667,-0.485991379310345,-0.375,-0.59375
"Manic",0.65,-0.590460526315789,0.607638888888889,0.566666666666667,0.484879032258065,0.336309523809524,-0.516129032258065,-0.3125,-0.760416666666667,0.44375,0.550480769230769,-0.59375,-0.65625,-0.368055555555556,-0.4375,-0.4375,-0.4975,-0.851102941176471,-0.375,0.6875,0.5,0.375,0.53125,-0.456018518518519,0.625,0.572916666666667,-0.645833333333333,0.772727272727273,-0.46875,-0.798076923076923,0.803571428571429,0.729779411764706,0.62962962962963,0.424768518518518,-0.834821428571429,0.772727272727273,-0.760416666666667,-0.485991379310345,-0.375,-0.59375
"Profound_Mental_Retardation",0.586206896551724,-0.553225806451613,-0.767990074441687,-0.431590656284761,-0.704545454545454,-0.800248138957816,-0.516129032258064,0.441687344913151,-0.715542521994134,0.428453267162945,0.503421309872923,-0.544179523141655,-0.612903225806451,-0.774193548387096,-0.575682382133995,-0.631336405529954,-0.635483870967741,-0.59274193548387,-0.612903225806451,0.419354838709678,0.306451612903226,0.634408602150538,-0.354838709677419,0.86989247311828,0.838709677419355,0.424884792626728,-0.638709677419354,0.73715651135006,0.500948766603416,0.512406947890819,0.610542879622345,0.645161290322581,0.812316715542522,0.838709677419355,0.438709677419355,0.548387096774194,0.387096774193549,0.546984572230014,0.387096774193549,0.614439324116744
"Mental_Retardation,_Psychosocial",0.586206896551724,-0.553225806451613,-0.767990074441687,-0.431590656284761,-0.704545454545454,-0.800248138957816,-0.516129032258064,0.441687344913151,-0.715542521994134,0.428453267162945,0.503421309872923,-0.544179523141655,-0.612903225806451,-0.774193548387096,-0.575682382133995,-0.631336405529954,-0.635483870967741,-0.59274193548387,-0.612903225806451,0.419354838709678,0.306451612903226,0.634408602150538,-0.354838709677419,0.86989247311828,0.838709677419355,0.424884792626728,-0.638709677419354,0.73715651135006,0.500948766603416,0.512406947890819,0.610542879622345,0.645161290322581,0.812316715542522,0.838709677419355,0.438709677419355,0.548387096774194,0.387096774193549,0.546984572230014,0.387096774193549,0.614439324116744
"Mental_deficiency",0.586206896551724,-0.553225806451613,-0.767990074441687,-0.431590656284761,-0.704545454545454,-0.800248138957816,-0.516129032258064,0.441687344913151,-0.715542521994134,0.428453267162945,0.503421309872923,-0.544179523141655,-0.612903225806451,-0.774193548387096,-0.575682382133995,-0.631336405529954,-0.635483870967741,-0.59274193548387,-0.612903225806451,0.419354838709678,0.306451612903226,0.634408602150538,-0.354838709677419,0.86989247311828,0.838709677419355,0.424884792626728,-0.638709677419354,0.73715651135006,0.500948766603416,0.512406947890819,0.610542879622345,0.645161290322581,0.812316715542522,0.838709677419355,0.438709677419355,0.548387096774194,0.387096774193549,0.546984572230014,0.387096774193549,0.614439324116744
"Endogenous_depression",0.944444444444444,-0.628472222222222,-0.68125,-0.497159090909091,-1,-0.721590909090909,-0.761904761904762,-0.645833333333333,-0.8125,-0.571428571428571,-0.3125,-0.546195652173913,-0.6875,-0.84375,-0.581730769230769,-0.581730769230769,-0.761029411764706,-0.758223684210526,-0.475,0.40625,0.598214285714286,0.696022727272727,0.53125,0.803571428571429,0.8125,0.664402173913043,-0.4375,0.78125,0.446022727272727,0.875,0.90625,0.75,0.85,0.8125,-0.59375,0.607142857142857,0.53125,0.729779411764706,0.53125,0.465277777777778
"Autism_Spectrum_Disorders",0.875,-0.447916666666667,-0.870833333333333,-0.6875,-0.802083333333333,-0.84375,-1,-0.581730769230769,-0.6875,0.59375,0.336805555555556,-0.39375,-0.6875,-0.526785714285714,-0.477272727272727,-0.629464285714286,-0.96875,-0.524305555555556,0.493055555555556,0.550480769230769,-0.34375,0.739130434782609,0.53125,0.75,0.6875,-0.75,-0.78125,0.85,-0.625,0.909926470588235,0.803571428571429,0.542613636363636,0.586206896551724,0.78125,0.875,0.9375,-0.5,0.839583333333333,-0.580882352941176,0.614583333333333
