"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80"
"Anoxia",0.78125,0.857638888888889,-0.592592592592593,-0.59375,-0.5625,-0.798076923076923,-0.524305555555556,-0.5625,-0.96875,-0.71875,-0.590460526315789,-0.68125,-0.71875,-0.666666666666667,-0.46875,-0.875,-0.65625,-0.78125,-0.683035714285714,0.502083333333333,-0.571428571428571,0.59375,-0.580882352941176,0.53125,-0.8125,-0.666666666666667,-0.834821428571429,-0.875,-0.8,0.5,-0.475,-0.75,-0.4375,-0.625,-0.8125,-0.875,-0.798076923076923,-0.590460526315789,-0.475,-0.3125,0.625,0.76875,0.9375,0.635416666666667,0.664402173913043,0.336309523809524,-0.53125,0.726973684210526,0.84375,0.639705882352941,0.684027777777778,0.60875,0.64375,-0.761029411764706,0.8125,1,0.729166666666667,0.279411764705882,-0.55625,0.71875,0.8125,0.78125,-0.34375,0.772727272727273,0.525,0.894736842105263,0.625,0.772727272727273,0.46875,-0.8,0.493055555555556,0.540178571428571,-0.4375,0.766826923076923,-0.338815789473684,0.944444444444444,-0.34375,0.690340909090909,0.65625,0.375
"Hypoxia",0.78125,0.857638888888889,-0.592592592592593,-0.59375,-0.5625,-0.798076923076923,-0.524305555555556,-0.5625,-0.96875,-0.71875,-0.590460526315789,-0.68125,-0.71875,-0.666666666666667,-0.46875,-0.875,-0.65625,-0.78125,-0.683035714285714,0.502083333333333,-0.571428571428571,0.59375,-0.580882352941176,0.53125,-0.8125,-0.666666666666667,-0.834821428571429,-0.875,-0.8,0.5,-0.475,-0.75,-0.4375,-0.625,-0.8125,-0.875,-0.798076923076923,-0.590460526315789,-0.475,-0.3125,0.625,0.76875,0.9375,0.635416666666667,0.664402173913043,0.336309523809524,-0.53125,0.726973684210526,0.84375,0.639705882352941,0.684027777777778,0.60875,0.64375,-0.761029411764706,0.8125,1,0.729166666666667,0.279411764705882,-0.55625,0.71875,0.8125,0.78125,-0.34375,0.772727272727273,0.525,0.894736842105263,0.625,0.772727272727273,0.46875,-0.8,0.493055555555556,0.540178571428571,-0.4375,0.766826923076923,-0.338815789473684,0.944444444444444,-0.34375,0.690340909090909,0.65625,0.375
"Hypoxemia",0.78125,0.857638888888889,-0.592592592592593,-0.59375,-0.5625,-0.798076923076923,-0.524305555555556,-0.5625,-0.96875,-0.71875,-0.590460526315789,-0.68125,-0.71875,-0.666666666666667,-0.46875,-0.875,-0.65625,-0.78125,-0.683035714285714,0.502083333333333,-0.571428571428571,0.59375,-0.580882352941176,0.53125,-0.8125,-0.666666666666667,-0.834821428571429,-0.875,-0.8,0.5,-0.475,-0.75,-0.4375,-0.625,-0.8125,-0.875,-0.798076923076923,-0.590460526315789,-0.475,-0.3125,0.625,0.76875,0.9375,0.635416666666667,0.664402173913043,0.336309523809524,-0.53125,0.726973684210526,0.84375,0.639705882352941,0.684027777777778,0.60875,0.64375,-0.761029411764706,0.8125,1,0.729166666666667,0.279411764705882,-0.55625,0.71875,0.8125,0.78125,-0.34375,0.772727272727273,0.525,0.894736842105263,0.625,0.772727272727273,0.46875,-0.8,0.493055555555556,0.540178571428571,-0.4375,0.766826923076923,-0.338815789473684,0.944444444444444,-0.34375,0.690340909090909,0.65625,0.375
"Intellectual_Disability",-0.402150537634408,0.767741935483871,-0.484848484848485,0.58765778401122,-0.682027649769585,-0.866188769414575,-0.473118279569892,-0.580645161290322,-0.876832844574779,0.53125,-0.75366568914956,-0.756451612903225,-0.418010752688172,-0.533333333333333,0.588709677419355,-0.670967741935483,0.338709677419355,-0.806451612903225,-0.619915848527349,0.65663082437276,0.428453267162945,0.612903225806452,-0.299539170506912,-0.483870967741935,-0.838709677419354,-0.41025641025641,-0.830967741935483,-0.838709677419354,-0.551724137931034,0.354838709677419,-0.442396313364055,-0.774193548387096,-0.451612903225806,-0.354838709677419,-0.602150537634408,-0.770967741935483,-0.620967741935483,-0.631813125695217,-0.612903225806451,0.519466073414905,0.419354838709678,0.483870967741935,0.746294681778553,0.607741935483871,0.424884792626728,-0.254342431761787,0.836559139784946,0.778225806451613,0.772043010752688,0.782013685239492,0.403225806451613,0.467741935483871,-0.367511520737327,-0.799777530589543,0.695340501792115,0.85,0.453510436432638,0.488479262672811,-0.444892473118279,0.424884792626728,0.806451612903226,-0.4,-0.456221198156682,0.796594982078853,0.703225806451613,0.708333333333333,0.695852534562212,0.832606800348736,0.483870967741936,-0.533333333333333,0.376660341555977,0.501075268817204,0.451612903225807,0.438709677419355,0.4293659621802,0.944444444444444,-0.409677419354838,0.724193548387097,0.67741935483871,0.509677419354839
"Substance_Withdrawal_Syndrome",0.78125,0.857638888888889,-0.592592592592593,-0.59375,-0.5625,-0.798076923076923,-0.524305555555556,-0.5625,-0.96875,-0.71875,-0.590460526315789,-0.68125,-0.71875,-0.666666666666667,-0.46875,-0.875,-0.65625,-0.78125,-0.683035714285714,0.502083333333333,-0.571428571428571,0.59375,-0.580882352941176,0.53125,-0.8125,-0.666666666666667,-0.834821428571429,-0.875,-0.8,0.5,-0.475,-0.75,-0.4375,-0.625,-0.8125,-0.875,-0.798076923076923,-0.590460526315789,-0.475,-0.3125,0.625,0.76875,0.9375,0.635416666666667,0.664402173913043,0.336309523809524,-0.53125,0.726973684210526,0.84375,0.639705882352941,0.684027777777778,0.60875,0.64375,-0.761029411764706,0.8125,1,0.729166666666667,0.279411764705882,-0.55625,0.71875,0.8125,0.78125,-0.34375,0.772727272727273,0.525,0.894736842105263,0.625,0.772727272727273,0.46875,-0.8,0.493055555555556,0.540178571428571,-0.4375,0.766826923076923,-0.338815789473684,0.944444444444444,-0.34375,0.690340909090909,0.65625,0.375
"Drug_Withdrawal_Symptoms",0.78125,0.857638888888889,-0.592592592592593,-0.59375,-0.5625,-0.798076923076923,-0.524305555555556,-0.5625,-0.96875,-0.71875,-0.590460526315789,-0.68125,-0.71875,-0.666666666666667,-0.46875,-0.875,-0.65625,-0.78125,-0.683035714285714,0.502083333333333,-0.571428571428571,0.59375,-0.580882352941176,0.53125,-0.8125,-0.666666666666667,-0.834821428571429,-0.875,-0.8,0.5,-0.475,-0.75,-0.4375,-0.625,-0.8125,-0.875,-0.798076923076923,-0.590460526315789,-0.475,-0.3125,0.625,0.76875,0.9375,0.635416666666667,0.664402173913043,0.336309523809524,-0.53125,0.726973684210526,0.84375,0.639705882352941,0.684027777777778,0.60875,0.64375,-0.761029411764706,0.8125,1,0.729166666666667,0.279411764705882,-0.55625,0.71875,0.8125,0.78125,-0.34375,0.772727272727273,0.525,0.894736842105263,0.625,0.772727272727273,0.46875,-0.8,0.493055555555556,0.540178571428571,-0.4375,0.766826923076923,-0.338815789473684,0.944444444444444,-0.34375,0.690340909090909,0.65625,0.375
"Withdrawal_Symptoms",0.78125,0.857638888888889,-0.592592592592593,-0.59375,-0.5625,-0.798076923076923,-0.524305555555556,-0.5625,-0.96875,-0.71875,-0.590460526315789,-0.68125,-0.71875,-0.666666666666667,-0.46875,-0.875,-0.65625,-0.78125,-0.683035714285714,0.502083333333333,-0.571428571428571,0.59375,-0.580882352941176,0.53125,-0.8125,-0.666666666666667,-0.834821428571429,-0.875,-0.8,0.5,-0.475,-0.75,-0.4375,-0.625,-0.8125,-0.875,-0.798076923076923,-0.590460526315789,-0.475,-0.3125,0.625,0.76875,0.9375,0.635416666666667,0.664402173913043,0.336309523809524,-0.53125,0.726973684210526,0.84375,0.639705882352941,0.684027777777778,0.60875,0.64375,-0.761029411764706,0.8125,1,0.729166666666667,0.279411764705882,-0.55625,0.71875,0.8125,0.78125,-0.34375,0.772727272727273,0.525,0.894736842105263,0.625,0.772727272727273,0.46875,-0.8,0.493055555555556,0.540178571428571,-0.4375,0.766826923076923,-0.338815789473684,0.944444444444444,-0.34375,0.690340909090909,0.65625,0.375
"Manic_Disorder",-0.46875,0.700892857142857,-0.8,0.3125,0.803571428571429,0.46875,0.53125,0.741666666666667,-0.4975,0.307565789473684,0.520474137931034,-0.5,-0.629464285714286,0.515151515151515,0.614583333333333,-0.42625,-0.59375,-0.75,-0.38125,0.696022727272727,0.549632352941177,0.5625,-0.375,-0.645833333333333,0.415178571428571,-0.28125,0.65,-0.546195652173913,-0.46875,-0.338815789473684,0.51875,-0.65625,0.369485294117647,-0.338815789473684,-0.715277777777778,-0.8125,-0.798076923076923,0.520474137931034,0.540178571428571,0.65625,-0.526785714285714,0.76875,-0.4375,-0.477272727272727,-0.3125,0.65625,-0.870833333333333,0.619318181818182,0.84375,0.597222222222222,0.495535714285714,0.514945652173913,0.40625,-0.6375,0.8125,0.944444444444444,-0.592592592592593,0.336805555555556,-0.71875,-0.55625,-0.592592592592593,0.78125,-0.59375,0.80952380952381,0.639705882352941,0.515151515151515,-0.416666666666667,0.548387096774194,-0.638888888888889,-0.758223684210526,0.6875,0.76875,-0.53125,-0.798076923076923,0.279411764705882,0.515151515151515,-0.38125,0.53125,-0.375,-0.65625
"Manic",-0.46875,0.700892857142857,-0.8,0.3125,0.803571428571429,0.46875,0.53125,0.741666666666667,-0.4975,0.307565789473684,0.520474137931034,-0.5,-0.629464285714286,0.515151515151515,0.614583333333333,-0.42625,-0.59375,-0.75,-0.38125,0.696022727272727,0.549632352941177,0.5625,-0.375,-0.645833333333333,0.415178571428571,-0.28125,0.65,-0.546195652173913,-0.46875,-0.338815789473684,0.51875,-0.65625,0.369485294117647,-0.338815789473684,-0.715277777777778,-0.8125,-0.798076923076923,0.520474137931034,0.540178571428571,0.65625,-0.526785714285714,0.76875,-0.4375,-0.477272727272727,-0.3125,0.65625,-0.870833333333333,0.619318181818182,0.84375,0.597222222222222,0.495535714285714,0.514945652173913,0.40625,-0.6375,0.8125,0.944444444444444,-0.592592592592593,0.336805555555556,-0.71875,-0.55625,-0.592592592592593,0.78125,-0.59375,0.80952380952381,0.639705882352941,0.515151515151515,-0.416666666666667,0.548387096774194,-0.638888888888889,-0.758223684210526,0.6875,0.76875,-0.53125,-0.798076923076923,0.279411764705882,0.515151515151515,-0.38125,0.53125,-0.375,-0.65625
"Profound_Mental_Retardation",-0.402150537634408,0.767741935483871,-0.484848484848485,0.58765778401122,-0.682027649769585,-0.866188769414575,-0.473118279569892,-0.580645161290322,-0.876832844574779,0.53125,-0.75366568914956,-0.756451612903225,-0.418010752688172,-0.533333333333333,0.588709677419355,-0.670967741935483,0.338709677419355,-0.806451612903225,-0.619915848527349,0.65663082437276,0.428453267162945,0.612903225806452,-0.299539170506912,-0.483870967741935,-0.838709677419354,-0.41025641025641,-0.830967741935483,-0.838709677419354,-0.551724137931034,0.354838709677419,-0.442396313364055,-0.774193548387096,-0.451612903225806,-0.354838709677419,-0.602150537634408,-0.770967741935483,-0.620967741935483,-0.631813125695217,-0.612903225806451,0.519466073414905,0.419354838709678,0.483870967741935,0.746294681778553,0.607741935483871,0.424884792626728,-0.254342431761787,0.836559139784946,0.778225806451613,0.772043010752688,0.782013685239492,0.403225806451613,0.467741935483871,-0.367511520737327,-0.799777530589543,0.695340501792115,0.85,0.453510436432638,0.488479262672811,-0.444892473118279,0.424884792626728,0.806451612903226,-0.4,-0.456221198156682,0.796594982078853,0.703225806451613,0.708333333333333,0.695852534562212,0.832606800348736,0.483870967741936,-0.533333333333333,0.376660341555977,0.501075268817204,0.451612903225807,0.438709677419355,0.4293659621802,0.944444444444444,-0.409677419354838,0.724193548387097,0.67741935483871,0.509677419354839
"Mental_Retardation,_Psychosocial",-0.402150537634408,0.767741935483871,-0.484848484848485,0.58765778401122,-0.682027649769585,-0.866188769414575,-0.473118279569892,-0.580645161290322,-0.876832844574779,0.53125,-0.75366568914956,-0.756451612903225,-0.418010752688172,-0.533333333333333,0.588709677419355,-0.670967741935483,0.338709677419355,-0.806451612903225,-0.619915848527349,0.65663082437276,0.428453267162945,0.612903225806452,-0.299539170506912,-0.483870967741935,-0.838709677419354,-0.41025641025641,-0.830967741935483,-0.838709677419354,-0.551724137931034,0.354838709677419,-0.442396313364055,-0.774193548387096,-0.451612903225806,-0.354838709677419,-0.602150537634408,-0.770967741935483,-0.620967741935483,-0.631813125695217,-0.612903225806451,0.519466073414905,0.419354838709678,0.483870967741935,0.746294681778553,0.607741935483871,0.424884792626728,-0.254342431761787,0.836559139784946,0.778225806451613,0.772043010752688,0.782013685239492,0.403225806451613,0.467741935483871,-0.367511520737327,-0.799777530589543,0.695340501792115,0.85,0.453510436432638,0.488479262672811,-0.444892473118279,0.424884792626728,0.806451612903226,-0.4,-0.456221198156682,0.796594982078853,0.703225806451613,0.708333333333333,0.695852534562212,0.832606800348736,0.483870967741936,-0.533333333333333,0.376660341555977,0.501075268817204,0.451612903225807,0.438709677419355,0.4293659621802,0.944444444444444,-0.409677419354838,0.724193548387097,0.67741935483871,0.509677419354839
"Mental_deficiency",-0.402150537634408,0.767741935483871,-0.484848484848485,0.58765778401122,-0.682027649769585,-0.866188769414575,-0.473118279569892,-0.580645161290322,-0.876832844574779,0.53125,-0.75366568914956,-0.756451612903225,-0.418010752688172,-0.533333333333333,0.588709677419355,-0.670967741935483,0.338709677419355,-0.806451612903225,-0.619915848527349,0.65663082437276,0.428453267162945,0.612903225806452,-0.299539170506912,-0.483870967741935,-0.838709677419354,-0.41025641025641,-0.830967741935483,-0.838709677419354,-0.551724137931034,0.354838709677419,-0.442396313364055,-0.774193548387096,-0.451612903225806,-0.354838709677419,-0.602150537634408,-0.770967741935483,-0.620967741935483,-0.631813125695217,-0.612903225806451,0.519466073414905,0.419354838709678,0.483870967741935,0.746294681778553,0.607741935483871,0.424884792626728,-0.254342431761787,0.836559139784946,0.778225806451613,0.772043010752688,0.782013685239492,0.403225806451613,0.467741935483871,-0.367511520737327,-0.799777530589543,0.695340501792115,0.85,0.453510436432638,0.488479262672811,-0.444892473118279,0.424884792626728,0.806451612903226,-0.4,-0.456221198156682,0.796594982078853,0.703225806451613,0.708333333333333,0.695852534562212,0.832606800348736,0.483870967741936,-0.533333333333333,0.376660341555977,0.501075268817204,0.451612903225807,0.438709677419355,0.4293659621802,0.944444444444444,-0.409677419354838,0.724193548387097,0.67741935483871,0.509677419354839
"Endogenous_depression",0.78125,0.857638888888889,-0.592592592592593,-0.59375,-0.5625,-0.798076923076923,-0.524305555555556,-0.5625,-0.96875,-0.71875,-0.590460526315789,-0.68125,-0.71875,-0.666666666666667,-0.46875,-0.875,-0.65625,-0.78125,-0.683035714285714,0.502083333333333,-0.571428571428571,0.59375,-0.580882352941176,0.53125,-0.8125,-0.666666666666667,-0.834821428571429,-0.875,-0.8,0.5,-0.475,-0.75,-0.4375,-0.625,-0.8125,-0.875,-0.798076923076923,-0.590460526315789,-0.475,-0.3125,0.625,0.76875,0.9375,0.635416666666667,0.664402173913043,0.336309523809524,-0.53125,0.726973684210526,0.84375,0.639705882352941,0.684027777777778,0.60875,0.64375,-0.761029411764706,0.8125,1,0.729166666666667,0.279411764705882,-0.55625,0.71875,0.8125,0.78125,-0.34375,0.772727272727273,0.525,0.894736842105263,0.625,0.772727272727273,0.46875,-0.8,0.493055555555556,0.540178571428571,-0.4375,0.766826923076923,-0.338815789473684,0.944444444444444,-0.34375,0.690340909090909,0.65625,0.375
